system_id,H2O,CO2,O2,O3,CH4,N2,N2O,CO,H2,H2S,SO2,NH3,stellar_type,stellar_teff,stellar_radius,planet_radius,planet_mass,surface_gravity,orbital_distance,surface_pressure,snr_mean,snr_max,rp_rs_sq,retrieval_quality
21007,-1.3265970632348578,-2.025450086481658,-2.067443840074924,-6.1120757913080705,-4.35178503008503,,,,,,,,K,4456.2,,0.026306853192545467,,,,,1.7268603944662657,4.154535073093714,0.0006920505248941396,0
21008,-3.6171456914598568,-2.4180585908331484,-2.2559897978506007,-6.341430969696802,-3.9551695938916587,,,,,,,,K,4800.2,,0.04251807648241222,,,,,3.0727357363343355,6.320981609228509,0.0018077868277642552,0
21009,-1.1390384965865197,-2.3015839121709956,-1.9369190168049712,-6.1188283638177365,-5.234394861432927,,,,,,,,K,3834.4,,0.02668133793466625,,,,,0.2692030222181614,0.864361595624789,0.0007118937939838602,0
21010,-0.8602872455198224,-2.195489146228914,-1.862507888638133,-6.529875488746049,-5.645441986361238,,,,,,,,K,3966.5,,0.06307929167674324,,,,,0.3298465996958441,1.1577313374260645,0.00397899703843965,0
21011,-1.060281847676058,-1.7135870936286564,-1.7575024946301703,-6.08132491361714,-5.19689141123233,,,,,,,,K,4216.9,,0.02466684233063492,,,,,0.6326913932349101,3.11825901391544,0.0006084531105644028,0
21012,-0.9587961124497919,-1.520331572299384,-1.921483535374009,-5.794320555089885,-4.909887052705074,,,,,,,,K,4516.8,,0.013526969307742593,,,,,1.209147118458804,2.7854020217943196,0.00018297889865261013,0
21013,-1.3322105290992734,-2.178626672617295,-1.8307268874963822,-5.441854061045046,-4.557420558660236,,,,,,,,K,5031.3,,0.00646809543429286,,,,,4.545131938148396,8.692375297421277,4.183625854712014e-05,0
21014,-3.817369985751636,-0.6083919441991585,-0.9437344554027167,-6.510851526405231,-3.1868310855005717,,,,,,,,K,4406.7,,0.06061670101064294,,,,,1.221182162559191,6.437721132076601,0.0036743844414136805,0
21015,-0.5350322599103415,-0.8833754048208291,-0.84067540140333,-6.1388018005303255,-3.351873725035544,,,,,,,,K,4459.0,,0.027820521920194848,,,,,1.57608234072151,6.312040795786224,0.0007739814399120421,0
21016,-4.037521954192257,-2.725730573334403,-1.417451129232739,-6.697133961239603,-5.812700458854792,,,,,,,,K,4302.2,,0.08952410022444404,,,,,0.6262841161569027,2.626995194103439,0.008014564520996302,0
21017,-1.0054984102924562,-3.418655806865644,-1.7879522335822347,-5.68486799201165,-4.8004344896268405,,,,,,,,K,4736.9,,0.010757173530656491,,,,,2.959609534080759,6.265131326250599,0.00011571678236865665,0
